model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
squeezenet,42,configs/squeezenet_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 1536, 'learning_rate': 0.1}","{'batch_size': 1536}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
87,4.1447,0.001,8.3611,2.9375,19821506560.0,0.0,9072640.0,6429543804.0,82.7256,199.573,33.7831,41.0,12.2048,99.0,19892600832.0,19892600832.0,19892600832.0,0.2058,0.1869,0.2058,0.1788
88,4.1421,0.001,8.442,2.925,19821555712.0,0.0,8118272.0,6429543804.0,79.0295,209.827,33.7381,41.0,11.6429,100.0,19892600832.0,19892600832.0,19892600832.0,0.2057,0.1877,0.2057,0.1782
89,4.1414,0.001,8.162,3.0375,19821596672.0,0.0,8691712.0,6429543804.0,84.4618,189.99,33.8272,41.0,12.1728,100.0,19892600832.0,19892600832.0,19892600832.0,0.2058,0.1882,0.2058,0.1798
90,4.1366,0.0001,8.0453,3.0938,19821637632.0,0.0,7749632.0,6429543804.0,79.1576,208.926,33.75,42.0,11.925,100.0,19892600832.0,19892600832.0,19892600832.0,0.2073,0.1885,0.2073,0.1806
91,4.1349,0.0001,7.9407,3.1375,19821686784.0,0.0,380928.0,6429543804.0,87.7941,190.529,33.9241,41.0,13.2025,100.0,19892600832.0,19892600832.0,19892600832.0,0.207,0.1879,0.207,0.1803
92,4.1353,0.0001,8.4448,2.9062,19821723648.0,0.0,8425472.0,6429543804.0,83.3238,192.06,33.8095,41.0,12.5238,100.0,19892600832.0,19892600832.0,19892600832.0,0.2075,0.188,0.2075,0.1803
93,4.1284,0.0001,8.5663,2.9062,19821772800.0,0.0,4976640.0,6429543804.0,82.4098,179.237,33.9882,42.0,12.3294,100.0,19892600832.0,19892600832.0,19892600832.0,0.2069,0.1884,0.2069,0.1798
94,4.1361,0.0001,7.9581,3.1625,19822215168.0,0.0,65536.0,6429543804.0,79.2496,191.196,33.8481,40.0,13.0886,100.0,19892600832.0,19892600832.0,19892600832.0,0.2073,0.1889,0.2073,0.1803
95,4.1296,0.0001,7.7514,3.2437,19822211072.0,0.0,233472.0,6429543804.0,81.0149,206.35,33.9351,42.0,12.2078,100.0,19892600832.0,19892600832.0,19892600832.0,0.207,0.1878,0.207,0.1799
96,4.1329,0.0001,8.0454,3.1063,19822211072.0,0.0,5894144.0,6429543804.0,88.5209,191.01,34.075,41.0,13.125,100.0,19892600832.0,19892600832.0,19892600832.0,0.2067,0.1871,0.2067,0.1797
